pokerHand,strength
5HAS,8.34319526627219
5DAH,8.34319526627219
5CAC,8.34319526627219
5CAS,8.34319526627219
5HAH,8.34319526627219
5DAD,8.34319526627219
5SAC,8.34319526627219
5HAC,8.34319526627219
5CAH,8.34319526627219
5SAD,8.34319526627219
5DAS,8.34319526627219
7DAH,8.402366863905325
7SAC,8.402366863905325
7CAC,8.402366863905325
7DAD,8.402366863905325
7SAH,8.402366863905325
7HAC,8.402366863905325
7CAD,8.402366863905325
7CAS,8.402366863905325
7HAS,8.402366863905325
7DAC,8.402366863905325
7DAS,8.402366863905325
7CAH,8.402366863905325
7HAD,8.402366863905325
7HAH,8.402366863905325
7SAS,8.402366863905325
7SAD,8.402366863905325
THJC,8.520710059171599
THJD,8.520710059171599
TDJS,8.520710059171599
TSJS,8.520710059171599
TCJD,8.520710059171599
TDJC,8.520710059171599
TCJH,8.520710059171599
TDJH,8.520710059171599
THJH,8.520710059171599
TCJC,8.520710059171599
TCJS,8.520710059171599
TSJH,8.520710059171599
TSJC,8.520710059171599
THJS,8.520710059171599
TDJD,8.520710059171599
TSJD,8.520710059171599
TSQH,8.579881656804734
TDQS,8.579881656804734
TDQC,8.579881656804734
TDQD,8.579881656804734
THQH,8.579881656804734
THQC,8.579881656804734
TSQD,8.579881656804734
TCQD,8.579881656804734
TSQC,8.579881656804734
TSQS,8.579881656804734
TCQC,8.579881656804734
TCQS,8.579881656804734
THQS,8.579881656804734
TDQH,8.579881656804734
TCQH,8.579881656804734
THQD,8.579881656804734
8SAD,8.639053254437869
8DAS,8.639053254437869
8SAS,8.639053254437869
8DAC,8.639053254437869
8CAC,8.639053254437869
8SAH,8.639053254437869
8HAH,8.639053254437869
8HAD,8.639053254437869
8DAH,8.639053254437869
8CAH,8.639053254437869
8CAD,8.639053254437869
8DAD,8.639053254437869
8SAC,8.639053254437869
8CAS,8.639053254437869
8HAS,8.639053254437869
8HAC,8.639053254437869
6C6S,8.698224852071005
6H6C,8.698224852071005
6D6C,8.698224852071005
6H6D,8.698224852071005
6D6S,8.698224852071005
6H6S,8.698224852071005
9CAS,7.7514792899408285
9SAD,7.7514792899408285
9CAC,7.7514792899408285
9SAC,7.7514792899408285
9HAS,7.7514792899408285
9CAH,7.7514792899408285
9DAC,7.7514792899408285
9HAH,7.7514792899408285
9SAS,7.7514792899408285
9HAD,7.7514792899408285
9HAC,7.7514792899408285
9DAS,7.7514792899408285
9CAD,7.7514792899408285
9DAH,7.7514792899408285
9DAD,7.7514792899408285
9SAH,7.7514792899408285
TCKD,8.934911242603551
TDKH,8.934911242603551
TSKD,8.934911242603551
TCKS,8.934911242603551
THKD,8.934911242603551
THKC,8.934911242603551
THKH,8.934911242603551
TDKC,8.934911242603551
TDKD,8.934911242603551
TSKC,8.934911242603551
TSKS,8.934911242603551
TDKS,8.934911242603551
TCKC,8.934911242603551
THKS,8.934911242603551
TCKH,8.934911242603551
TSKH,8.934911242603551
JSQH,8.994082840236686
JSQD,8.994082840236686
JCQH,8.994082840236686
JCQC,8.994082840236686
JCQS,8.994082840236686
JSQC,8.994082840236686
JHQH,8.994082840236686
JDQC,8.994082840236686
JDQH,8.994082840236686
JHQC,8.994082840236686
JHQD,8.994082840236686
JSQS,8.994082840236686
JDQS,8.994082840236686
JDQD,8.994082840236686
JHQS,8.994082840236686
JCQD,8.994082840236686
JSKC,9.053254437869821
JSKS,9.053254437869821
JHKD,9.053254437869821
JDKC,9.053254437869821
JDKS,9.053254437869821
JCKC,9.053254437869821
JHKS,9.053254437869821
JDKD,9.053254437869821
JCKS,9.053254437869821
JHKH,9.053254437869821
JHKC,9.053254437869821
JDKH,9.053254437869821
JCKD,9.053254437869821
JSKH,9.053254437869821
JCKH,9.053254437869821
JSKD,9.053254437869821
7D7S,9.112426035502958
7H7C,9.112426035502958
7H7S,9.112426035502958
7D7C,9.112426035502958
7C7S,9.112426035502958
7H7D,9.112426035502958
QHKD,9.230769230769232
QDKD,9.230769230769232
QDKC,9.230769230769232
QDKS,9.230769230769232
QCKH,9.230769230769232
QSKC,9.230769230769232
QHKH,9.230769230769232
QSKS,9.230769230769232
QHKS,9.230769230769232
QDKH,9.230769230769232
QSKH,9.230769230769232
QCKD,9.230769230769232
QCKC,9.230769230769232
QHKC,9.230769230769232
QSKD,9.230769230769232
QCKS,9.230769230769232
TCAD,9.289940828402367
TSAS,9.289940828402367
TDAH,9.289940828402367
TCAS,9.289940828402367
TCAC,9.289940828402367
THAH,9.289940828402367
TDAS,9.289940828402367
TCAH,9.289940828402367
THAD,9.289940828402367
TDAD,9.289940828402367
TSAH,9.289940828402367
TSAC,9.289940828402367
TDAC,9.289940828402367
THAC,9.289940828402367
THAS,9.289940828402367
TSAD,9.289940828402367
8D8S,9.349112426035504
8C8S,9.349112426035504
8D8C,9.349112426035504
8H8C,9.349112426035504
8H8D,9.349112426035504
8H8S,9.349112426035504
JDAS,9.467455621301774
JHAC,9.467455621301774
JSAC,9.467455621301774
JHAS,9.467455621301774
JCAC,9.467455621301774
JCAD,9.467455621301774
JHAD,9.467455621301774
JDAH,9.467455621301774
JCAH,9.467455621301774
JSAS,9.467455621301774
JHAH,9.467455621301774
JSAH,9.467455621301774
JSAD,9.467455621301774
JCAS,9.467455621301774
JDAC,9.467455621301774
JDAD,9.467455621301774
9D9C,9.52662721893491
9H9D,9.52662721893491
9C9S,9.52662721893491
9D9S,9.52662721893491
9H9S,9.52662721893491
9H9C,9.52662721893491
QSAD,9.585798816568047
QSAC,9.585798816568047
QHAC,9.585798816568047
QDAS,9.585798816568047
QDAH,9.585798816568047
QHAH,9.585798816568047
QHAD,9.585798816568047
QCAD,9.585798816568047
QDAC,9.585798816568047
QDAD,9.585798816568047
QSAS,9.585798816568047
QCAH,9.585798816568047
QCAC,9.585798816568047
QSAH,9.585798816568047
QHAS,9.585798816568047
QCAS,9.585798816568047
THTD,9.70414201183432
TDTC,9.70414201183432
THTS,9.70414201183432
TCTS,9.70414201183432
THTC,9.70414201183432
TDTS,9.70414201183432
KHAD,9.763313609467456
KSAC,9.763313609467456
KSAD,9.763313609467456
KSAS,9.763313609467456
KCAH,9.763313609467456
KDAD,9.763313609467456
KDAH,9.763313609467456
KHAH,9.763313609467456
KDAS,9.763313609467456
KDAC,9.763313609467456
KHAC,9.763313609467456
KHAS,9.763313609467456
KSAH,9.763313609467456
KCAC,9.763313609467456
KCAD,9.763313609467456
KCAS,9.763313609467456
JHJD,9.822485207100591
JHJS,9.822485207100591
JDJS,9.822485207100591
JCJS,9.822485207100591
JHJC,9.822485207100591
JDJC,9.822485207100591
QDQS,9.881656804733728
QHQD,9.881656804733728
QDQC,9.881656804733728
QHQC,9.881656804733728
QHQS,9.881656804733728
QCQS,9.881656804733728
KHKS,9.940828402366863
KDKC,9.940828402366863
KCKS,9.940828402366863
KHKD,9.940828402366863
KDKS,9.940828402366863
KHKC,9.940828402366863
AHAS,10.0
ADAC,10.0
ADAS,10.0
AHAC,10.0
AHAD,10.0
ACAS,10.0
